# There are three different sets of data in this file, separated by two blank
# lines.  These correspond to the base, eta^3 and eta^4 gates respectively.
# Within each data block, the data is stored in an "image-like" format; each set
# (separated by a single blank line) is one column in the output image.  The
# first two columns are the log-base-10 of the Lamb--Dicke parameter (eta) and
# the average occupancy (n-bar) of the motional mode respectively.  The last
# column is the infidelity of the relevant gate under these conditions (absolute
# value, i.e. not the logarithm).
-1.98000000e+00 1.48484848e+00 5.71646855e-05
-1.98000000e+00 1.51515152e+00 6.54614269e-05
-1.98000000e+00 1.54545455e+00 7.49729685e-05
-1.98000000e+00 1.57575758e+00 8.58771026e-05
-1.98000000e+00 1.60606061e+00 9.83774319e-05
-1.98000000e+00 1.63636364e+00 1.12707024e-04
-1.98000000e+00 1.66666667e+00 1.29132509e-04
-1.98000000e+00 1.69696970e+00 1.47958588e-04
-1.98000000e+00 1.72727273e+00 1.69532826e-04
-1.98000000e+00 1.75757576e+00 1.94250427e-04
-1.98000000e+00 1.78787879e+00 2.22558442e-04
-1.98000000e+00 1.81818182e+00 2.54958524e-04
-1.98000000e+00 1.84848485e+00 2.92006965e-04
-1.98000000e+00 1.87878788e+00 3.34310418e-04
-1.98000000e+00 1.90909091e+00 3.82515541e-04
-1.98000000e+00 1.93939394e+00 4.37290918e-04
-1.98000000e+00 1.96969697e+00 4.99300132e-04
-1.98000000e+00 2.00000000e+00 5.69165768e-04

-1.96000000e+00 -1.00000000e+00 3.95859840e-08
-1.96000000e+00 -9.69696970e-01 4.04625429e-08
-1.96000000e+00 -9.39393939e-01 4.14106081e-08
-1.96000000e+00 -9.09090909e-01 4.24365683e-08
-1.96000000e+00 -8.78787879e-01 4.35474571e-08
-1.96000000e+00 -8.48484848e-01 4.47510265e-08
-1.96000000e+00 -8.18181818e-01 4.60558306e-08
-1.96000000e+00 -7.87878788e-01 4.74713198e-08
-1.96000000e+00 -7.57575758e-01 4.90079471e-08
-1.96000000e+00 -7.27272727e-01 5.06772890e-08
-1.96000000e+00 -6.96969697e-01 5.24921815e-08
-1.96000000e+00 -6.66666667e-01 5.44668747e-08
-1.96000000e+00 -6.36363636e-01 5.66172082e-08
-1.96000000e+00 -6.06060606e-01 5.89608096e-08
-1.96000000e+00 -5.75757576e-01 6.15173209e-08
-1.96000000e+00 -5.45454545e-01 6.43086550e-08
-1.96000000e+00 -5.15151515e-01 6.73592876e-08
-1.96000000e+00 -4.84848485e-01 7.06965895e-08
-1.96000000e+00 -4.54545455e-01 7.43512055e-08
-1.96000000e+00 -4.24242424e-01 7.83574848e-08
-1.96000000e+00 -3.93939394e-01 8.27539731e-08
-1.96000000e+00 -3.63636364e-01 8.75839730e-08
-1.96000000e+00 -3.33333333e-01 9.28961837e-08
-1.96000000e+00 -3.03030303e-01 9.87454312e-08
-1.96000000e+00 -2.72727273e-01 1.05193503e-07
-1.96000000e+00 -2.42424242e-01 1.12310098e-07
-1.96000000e+00 -2.12121212e-01 1.20173922e-07
-1.96000000e+00 -1.81818182e-01 1.28873926e-07
-1.96000000e+00 -1.51515152e-01 1.38510732e-07
-1.96000000e+00 -1.21212121e-01 1.49198267e-07
-1.96000000e+00 -9.09090909e-02 1.61065619e-07
-1.96000000e+00 -6.06060606e-02 1.74259179e-07
-1.96000000e+00 -3.03030303e-02 1.88945081e-07
-1.96000000e+00 0.00000000e+00 2.05312001e-07
-1.96000000e+00 3.03030303e-02 2.23574362e-07
-1.96000000e+00 6.06060606e-02 2.43976012e-07
-1.96000000e+00 9.09090909e-02 2.66794426e-07
-1.96000000e+00 1.21212121e-01 2.92345538e-07
-1.96000000e+00 1.51515152e-01 3.20989273e-07
-1.96000000e+00 1.81818182e-01 3.53135884e-07
-1.96000000e+00 2.12121212e-01 3.89253232e-07
-1.96000000e+00 2.42424242e-01 4.29875123e-07
-1.96000000e+00 2.72727273e-01 4.75610881e-07
-1.96000000e+00 3.03030303e-01 5.27156327e-07
-1.96000000e+00 3.33333333e-01 5.85306369e-07
-1.96000000e+00 3.63636364e-01 6.50969457e-07
-1.96000000e+00 3.93939394e-01 7.25184173e-07
-1.96000000e+00 4.24242424e-01 8.09138262e-07
-1.96000000e+00 4.54545455e-01 9.04190486e-07
-1.96000000e+00 4.84848485e-01 1.01189570e-06
-1.96000000e+00 5.15151515e-01 1.13403366e-06
-1.96000000e+00 5.45454545e-01 1.27264207e-06
-1.96000000e+00 5.75757576e-01 1.43005449e-06
-1.96000000e+00 6.06060606e-01 1.60894398e-06
-1.96000000e+00 6.36363636e-01 1.81237303e-06
-1.96000000e+00 6.66666667e-01 2.04385098e-06
-1.96000000e+00 6.96969697e-01 2.30739992e-06
-1.96000000e+00 7.27272727e-01 2.60763026e-06
-1.96000000e+00 7.57575758e-01 2.94982758e-06
-1.96000000e+00 7.87878788e-01 3.34005217e-06
-1.96000000e+00 8.18181818e-01 3.78525333e-06
-1.96000000e+00 8.48484848e-01 4.29340056e-06
-1.96000000e+00 8.78787879e-01 4.87363400e-06
-1.96000000e+00 9.09090909e-01 5.53643712e-06
-1.96000000e+00 9.39393939e-01 6.29383482e-06
-1.96000000e+00 9.69696970e-01 7.15962067e-06
-1.96000000e+00 1.00000000e+00 8.14961757e-06
-1.96000000e+00 1.03030303e+00 9.28197675e-06
-1.96000000e+00 1.06060606e+00 1.05775206e-05
-1.96000000e+00 1.09090909e+00 1.20601357e-05
-1.96000000e+00 1.12121212e+00 1.37572236e-05
-1.96000000e+00 1.15151515e+00 1.57002173e-05
-1.96000000e+00 1.18181818e+00 1.79251733e-05
-1.96000000e+00 1.21212121e+00 2.04734497e-05
-1.96000000e+00 1.24242424e+00 2.33924829e-05
-1.96000000e+00 1.27272727e+00 2.67366777e-05
-1.96000000e+00 1.30303030e+00 3.05684251e-05
-1.96000000e+00 1.33333333e+00 3.49592686e-05
-1.96000000e+00 1.36363636e+00 3.99912368e-05
-1.96000000e+00 1.39393939e+00 4.57583692e-05
-1.96000000e+00 1.42424242e+00 5.23684592e-05
-1.96000000e+00 1.45454545e+00 5.99450463e-05
-1.96000000e+00 1.48484848e+00 6.86296914e-05
-1.96000000e+00 1.51515152e+00 7.85845739e-05
-1.96000000e+00 1.54545455e+00 8.99954547e-05
-1.96000000e+00 1.57575758e+00 1.03075051e-04
-1.96000000e+00 1.60606061e+00 1.18066872e-04
-1.96000000e+00 1.63636364e+00 1.35249559e-04
-1.96000000e+00 1.66666667e+00 1.54941748e-04
-1.96000000e+00 1.69696970e+00 1.77507407e-04
-1.96000000e+00 1.72727273e+00 2.03361510e-04
-1.96000000e+00 1.75757576e+00 2.32975675e-04
-1.96000000e+00 1.78787879e+00 2.66883112e-04
-1.96000000e+00 1.81818182e+00 3.05681835e-04
-1.96000000e+00 1.84848485e+00 3.50034614e-04
-1.96000000e+00 1.87878788e+00 4.00663797e-04
-1.96000000e+00 1.90909091e+00 4.58338885e-04
-1.96000000e+00 1.93939394e+00 5.23854919e-04
-1.96000000e+00 1.96969697e+00 5.98000347e-04
-1.96000000e+00 2.00000000e+00 6.81514127e-04

-1.94000000e+00 -1.00000000e+00 4.65252608e-08
-1.94000000e+00 -9.69696970e-01 4.75702769e-08
-1.94000000e+00 -9.39393939e-01 4.87006469e-08
-1.94000000e+00 -9.09090909e-01 4.99240110e-08
-1.94000000e+00 -8.78787879e-01 5.12487816e-08
-1.94000000e+00 -8.48484848e-01 5.26842330e-08
-1.94000000e+00 -8.18181818e-01 5.42406007e-08
-1.94000000e+00 -7.87878788e-01 5.59291950e-08
-1.94000000e+00 -7.57575758e-01 5.77625291e-08
-1.94000000e+00 -7.27272727e-01 5.97544635e-08
-1.94000000e+00 -6.96969697e-01 6.19203699e-08
-1.94000000e+00 -6.66666667e-01 6.42773169e-08
-1.94000000e+00 -6.36363636e-01 6.68442807e-08
-1.94000000e+00 -6.06060606e-01 6.96423839e-08
-1.94000000e+00 -5.75757576e-01 7.26951670e-08
-1.94000000e+00 -5.45454545e-01 7.60288969e-08
-1.94000000e+00 -5.15151515e-01 7.96729179e-08
-1.94000000e+00 -4.84848485e-01 8.36600510e-08
-1.94000000e+00 -4.54545455e-01 8.80270489e-08
-1.94000000e+00 -4.24242424e-01 9.28151137e-08
-1.94000000e+00 -3.93939394e-01 9.80704883e-08
-1.94000000e+00 -3.63636364e-01 1.03845129e-07
-1.94000000e+00 -3.33333333e-01 1.10197477e-07
-1.94000000e+00 -3.03030303e-01 1.17193332e-07
-1.94000000e+00 -2.72727273e-01 1.24906858e-07
-1.94000000e+00 -2.42424242e-01 1.33421727e-07
-1.94000000e+00 -2.12121212e-01 1.42832429e-07
-1.94000000e+00 -1.81818182e-01 1.53245767e-07
-1.94000000e+00 -1.51515152e-01 1.64782569e-07
-1.94000000e+00 -1.21212121e-01 1.77579649e-07
-1.94000000e+00 -9.09090909e-02 1.91792042e-07
-1.94000000e+00 -6.06060606e-02 2.07595576e-07
-1.94000000e+00 -3.03030303e-02 2.25189803e-07
-1.94000000e+00 0.00000000e+00 2.44801367e-07
-1.94000000e+00 3.03030303e-02 2.66687858e-07
-1.94000000e+00 6.06060606e-02 2.91142220e-07
-1.94000000e+00 9.09090909e-02 3.18497821e-07
-1.94000000e+00 1.21212121e-01 3.49134243e-07
-1.94000000e+00 1.51515152e-01 3.83483938e-07
-1.94000000e+00 1.81818182e-01 4.22039844e-07
-1.94000000e+00 2.12121212e-01 4.65364131e-07
-1.94000000e+00 2.42424242e-01 5.14098224e-07
-1.94000000e+00 2.72727273e-01 5.68974303e-07
-1.94000000e+00 3.03030303e-01 6.30828490e-07
-1.94000000e+00 3.33333333e-01 7.00615990e-07
-1.94000000e+00 3.63636364e-01 7.79428449e-07
-1.94000000e+00 3.93939394e-01 8.68513882e-07
-1.94000000e+00 4.24242424e-01 9.69299547e-07
-1.94000000e+00 4.54545455e-01 1.08341819e-06
-1.94000000e+00 4.84848485e-01 1.21273816e-06
-1.94000000e+00 5.15151515e-01 1.35939801e-06
-1.94000000e+00 5.45454545e-01 1.52584620e-06
-1.94000000e+00 5.75757576e-01 1.71488663e-06
-1.94000000e+00 6.06060606e-01 1.92973098e-06
-1.94000000e+00 6.36363636e-01 2.17405872e-06
-1.94000000e+00 6.66666667e-01 2.45208606e-06
-1.94000000e+00 6.96969697e-01 2.76864498e-06
-1.94000000e+00 7.27272727e-01 3.12927405e-06
-1.94000000e+00 7.57575758e-01 3.54032254e-06
-1.94000000e+00 7.87878788e-01 4.00906997e-06
-1.94000000e+00 8.18181818e-01 4.54386325e-06
-1.94000000e+00 8.48484848e-01 5.15427399e-06
-1.94000000e+00 8.78787879e-01 5.85127909e-06
-1.94000000e+00 9.09090909e-01 6.64746776e-06
-1.94000000e+00 9.39393939e-01 7.55727913e-06
-1.94000000e+00 9.69696970e-01 8.59727464e-06
-1.94000000e+00 1.00000000e+00 9.78645058e-06
-1.94000000e+00 1.03030303e+00 1.11465963e-05
-1.94000000e+00 1.06060606e+00 1.27027052e-05
-1.94000000e+00 1.09090909e+00 1.44834451e-05
-1.94000000e+00 1.12121212e+00 1.65216986e-05
-1.94000000e+00 1.15151515e+00 1.88551810e-05
-1.94000000e+00 1.18181818e+00 2.15271491e-05
-1.94000000e+00 1.21212121e+00 2.45872120e-05
-1.94000000e+00 1.24242424e+00 2.80922611e-05
-1.94000000e+00 1.27272727e+00 3.21075327e-05
-1.94000000e+00 1.30303030e+00 3.67078257e-05
-1.94000000e+00 1.33333333e+00 4.19788936e-05
-1.94000000e+00 1.36363636e+00 4.80190361e-05
-1.94000000e+00 1.39393939e+00 5.49409195e-05
-1.94000000e+00 1.42424242e+00 6.28736549e-05
-1.94000000e+00 1.45454545e+00 7.19651733e-05
-1.94000000e+00 1.48484848e+00 8.23849346e-05
-1.94000000e+00 1.51515152e+00 9.43270192e-05
-1.94000000e+00 1.54545455e+00 1.08013651e-04
-1.94000000e+00 1.57575758e+00 1.23699206e-04
-1.94000000e+00 1.60606061e+00 1.41674770e-04
-1.94000000e+00 1.63636364e+00 1.62273280e-04
-1.94000000e+00 1.66666667e+00 1.85875282e-04
-1.94000000e+00 1.69696970e+00 2.12915257e-04
-1.94000000e+00 1.72727273e+00 2.43888308e-04
-1.94000000e+00 1.75757576e+00 2.79356809e-04
-1.94000000e+00 1.78787879e+00 3.19956213e-04
-1.94000000e+00 1.81818182e+00 3.66398772e-04
